country,variable,value,estimate_weighted,estimate_weighted_se,estimate_weighted_95ci_low,estimate_weighted_95ci_upp,n_unweighted,question_text,notes
EG,household_composition_children_under_15,1+,0.624695105310991,0.013465169911466103,0.5979498165711731,0.6507005525510978,1296,How many children under 15 years of age are now living in your household?,NA
FR,household_composition_children_under_15,0,0.7485634577637312,0.012351141037827114,0.7235851348437838,0.7719958495112423,1545,How many children under 15 years of age are now living in your household?,NA
FR,household_composition_children_under_15,1+,0.24495770622484733,0.012212803021177165,0.22181141196257134,0.2696823039897639,449,How many children under 15 years of age are now living in your household?,NA
FR,household_composition_children_under_15,DK/NR,0.006478836123333955,0.0027039565290013895,0.0028537723966915473,0.01464109995448165,6,How many children under 15 years of age are now living in your household?,NA
ID,household_composition_children_under_15,0,0.3451914442947394,0.01385099527904148,0.3185642364543913,0.3728266001472165,709,How many children under 15 years of age are now living in your household?,NA
ID,household_composition_children_under_15,1+,0.6542113913764521,0.013809658710725523,0.6266624375923128,0.6807630705347159,1366,How many children under 15 years of age are now living in your household?,NA
ID,household_composition_children_under_15,DK/NR,5.971643288164988e-4,4.3011185132103727e-4,1.4543941027339282e-4,0.002448480343977427,2,How many children under 15 years of age are now living in your household?,NA
IN,household_composition_children_under_15,0,0.42075004135217714,0.01893073222931077,0.38414934583565635,0.4582431788337408,798,How many children under 15 years of age are now living in your household?,NA
IN,household_composition_children_under_15,1+,0.5792499586478228,0.018930732229310767,0.5417568211662592,0.6158506541643436,1202,How many children under 15 years of age are now living in your household?,NA
MX,household_composition_children_under_15,0,0.5194534885500285,0.015228601217480842,0.4895643835597903,0.5492039969024831,1093,How many children under 15 years of age are now living in your household?,NA
MX,household_composition_children_under_15,1+,0.47805853153795064,0.015171556604801996,0.44842775880492053,0.507844524338163,901,How many children under 15 years of age are now living in your household?,NA
MX,household_composition_children_under_15,DK/NR,0.0024879799725513667,9.730612760824258e-4,0.0011550520214610954,0.00535086417879016,7,How many children under 15 years of age are now living in your household?,NA
US,household_composition_children_under_15,0,0.7202428591433121,0.012264093502528243,0.6955806128966067,0.7436434764734646,1545,How many children under 15 years of age are now living in your household?,NA
US,household_composition_children_under_15,1+,0.26772500903430685,0.012028735944098467,0.24481088983407132,0.29195471858574806,456,How many children under 15 years of age are now living in your household?,NA
US,household_composition_children_under_15,DK/NR,0.01203213182112508,0.003765660349768881,0.00650212036515729,0.022160474238177054,15,How many children under 15 years of age are now living in your household?,NA
BR,marital_status,Single/Never been married,0.3391303169738946,0.013197476210915467,0.3137564875219316,0.36546334511442263,644,What is your current marital status?,NA
BR,marital_status,Married or Domestic partner,0.5366336582003085,0.013513814855889622,0.5100616758827412,0.5629992124478909,969,What is your current marital status?,NA
BR,marital_status,Separated or Divorced,0.0651794811035573,0.005692465677119452,0.05486947875197903,0.07726835939001202,205,What is your current marital status?,NA
BR,marital_status,Widowed,0.05828729789764755,0.005028716621625997,0.04917598595609225,0.06896430825710793,180,What is your current marital status?,NA
BR,marital_status,DK/NR,7.692458239892386e-4,6.412313279003293e-4,1.499881928806091e-4,0.0039351754220726416,2,What is your current marital status?,NA
EG,marital_status,Single/Never been married,0.33852042707428026,0.015073224981897542,0.30962747975816846,0.3686697384770451,549,What is your current marital status?,NA
EG,marital_status,Married or Domestic partner,0.5806807359223669,0.01568823833217991,0.54964945357825,0.611086735271577,1262,What is your current marital status?,NA
EG,marital_status,Separated or Divorced,0.02079796555862996,0.003287971728434194,0.015241145658361599,0.028322495998058313,59,What is your current marital status?,NA
EG,marital_status,Widowed,0.06000087148207107,0.006009754760610995,0.04924650087214684,0.07292363032149005,132,What is your current marital status?,NA
FR,marital_status,Single/Never been married,0.30758921578396736,0.013067273082223796,0.28258020220808766,0.33378181485637026,571,What is your current marital status?,NA
FR,marital_status,Married or Domestic partner,0.5166266847105043,0.013915889777559632,0.48932258472101947,0.5438318711648815,1048,What is your current marital status?,NA
FR,marital_status,Separated or Divorced,0.09417234391939569,0.007790890055535268,0.07996858343846128,0.1105956649769232,212,What is your current marital status?,NA
FR,marital_status,Widowed,0.07503300483126533,0.007135202935773374,0.062188309020055885,0.09027532751603311,158,What is your current marital status?,NA
FR,marital_status,DK/NR,0.006578751210387923,0.0023581541011493427,0.00325373236997328,0.01325644650445082,11,What is your current marital status?,NA
ID,marital_status,Single/Never been married,0.23865719252988912,0.012739801755836992,0.2145839084559704,0.2645215917521794,435,What is your current marital status?,NA
ID,marital_status,Married or Domestic partner,0.6489428546342625,0.013658501033880825,0.6217205692001536,0.6752294660180297,1358,What is your current marital status?,NA
ID,marital_status,Separated or Divorced,0.04286174844296116,0.0056762548451901275,0.03301494731262727,0.055476896555093747,103,What is your current marital status?,NA
ID,marital_status,Widowed,0.06896424614506129,0.006665052763650496,0.05698933258669304,0.08323330333543846,180,What is your current marital status?,NA
ID,marital_status,DK/NR,5.739591371968038e-4,5.733278888750103e-4,8.09324632939439e-5,0.004058230065735024,1,What is your current marital status?,NA
IN,marital_status,Single/Never been married,0.2560442699928701,0.011647376651091373,0.23388453104667956,0.27953748739025963,483,What is your current marital status?,NA
IN,marital_status,Married or Domestic partner,0.6817545854197437,0.01263997141409171,0.656477070007867,0.7060050780014306,1408,What is your current marital status?,NA
IN,marital_status,Separated or Divorced,0.0048430963126136215,0.0014768411735069443,0.0026618313721594525,0.008796056555660051,8,What is your current marital status?,NA
IN,marital_status,Widowed,0.05735804828721044,0.006723771851052906,0.0455131680910017,0.07205287394390099,101,What is your current marital status?,NA
MX,marital_status,Single/Never been married,0.40066051250182805,0.013042645502333947,0.3753820966791011,0.4264789132901176,780,What is your current marital status?,NA
MX,marital_status,Married or Domestic partner,0.44635351738635376,0.01431964675363281,0.4184801469244986,0.4745683373725721,831,What is your current marital status?,NA
MX,marital_status,Separated or Divorced,0.08535268197415379,0.00719706470434724,0.07225988420518088,0.10056062928704519,229,What is your current marital status?,NA
MX,marital_status,Widowed,0.06678143279369803,0.0052832720593399985,0.05714010256161804,0.07791512479640751,159,What is your current marital status?,NA
MX,marital_status,DK/NR,8.518553921035323e-4,6.183099367518624e-4,2.0517563812048347e-4,0.0035295674786300366,2,What is your current marital status?,NA
US,marital_status,Single/Never been married,0.3516950409072307,0.012898912733094856,0.326841409976773,0.3773790832379891,598,What is your current marital status?,NA
US,marital_status,Married or Domestic partner,0.4660148549785213,0.01281257594333129,0.44100324690021325,0.4911985114369705,987,What is your current marital status?,NA
US,marital_status,Separated or Divorced,0.10527904565582988,0.0076809352144207935,0.09114291153308521,0.12131501782506804,229,What is your current marital status?,NA
US,marital_status,Widowed,0.0701844470101529,0.005701327058042487,0.05979723770469741,0.08221820505801809,187,What is your current marital status?,NA
US,marital_status,DK/NR,0.0068266117200195455,0.002389115040548227,0.0034329400970964006,0.013529589541016277,15,What is your current marital status?,NA
BR,education_level,Up to 8 years of education,0.40788860752079,0.014540363472326906,0.3797216109505798,0.4366740646699003,771,"More specifically, how many years of formal education have you completed? Count the number of years by beginning with the first year of primary education.",NA
BR,education_level,9-15 years of education,0.47308114508197374,0.012499315392972343,0.4486609217068939,0.49763084857372997,999,"More specifically, how many years of formal education have you completed? Count the number of years by beginning with the first year of primary education.",NA
BR,education_level,16+ years of education,0.09201995397758686,0.008972570245317914,0.07587577518162777,0.11118586543029202,179,"More specifically, how many years of formal education have you completed? Count the number of years by beginning with the first year of primary education.",NA
BR,education_level,DK/NR,0.02701029526563092,0.006188329818856683,0.01719508448789094,0.042187675825654324,51,"More specifically, how many years of formal education have you completed? Count the number of years by beginning with the first year of primary education.",NA
EG,education_level,Up to 8 years of education,0.5363736320247434,0.015050625502924058,0.5067743363032611,0.565718830739346,645,"More specifically, how many years of formal education have you completed? Count the number of years by beginning with the first year of primary education.",NA
EG,education_level,9-15 years of education,0.3219472480949989,0.011671571209495532,0.29950490104994637,0.34524242984075376,1111,"More specifically, how many years of formal education have you completed? Count the number of years by beginning with the first year of primary education.",NA
EG,education_level,16+ years of education,0.14167912148565975,0.011323224478275428,0.12089732582434982,0.16536126932749248,246,"More specifically, how many years of formal education have you completed? Count the number of years by beginning with the first year of primary education.",NA
FR,education_level,Up to 8 years of education,0.16162071369472378,0.011611797203383276,0.14012850473943372,0.18569740829362988,173,"More specifically, how many years of formal education have you completed? Count the number of years by beginning with the first year of primary education.",NA
FR,education_level,9-15 years of education,0.6487250917267949,0.01285050154048607,0.6231374382242998,0.6734857572616604,1042,"More specifically, how many years of formal education have you completed? Count the number of years by beginning with the first year of primary education.",NA
FR,education_level,16+ years of education,0.18258510503389058,0.007972534447831777,0.16747141359941042,0.1987371556910248,770,"More specifically, how many years of formal education have you completed? Count the number of years by beginning with the first year of primary education.",NA
FR,education_level,DK/NR,0.00706908960465383,0.002259872406541284,0.003772939223287958,0.01320667948540894,15,"More specifically, how many years of formal education have you completed? Count the number of years by beginning with the first year of primary education.",NA
ID,education_level,Up to 8 years of education,0.46841763466935366,0.019901763171662694,0.429671851732109,0.5075480177012686,653,"More specifically, how many years of formal education have you completed? Count the number of years by beginning with the first year of primary education.",NA
ID,education_level,9-15 years of education,0.4784581716459586,0.018892883394132292,0.44160475581144504,0.5155475848406369,1289,"More specifically, how many years of formal education have you completed? Count the number of years by beginning with the first year of primary education.",NA
ID,education_level,16+ years of education,0.0517334622048317,0.005971048555057104,0.04120365801598374,0.06477242195124168,131,"More specifically, how many years of formal education have you completed? Count the number of years by beginning with the first year of primary education.",NA
ID,education_level,DK/NR,0.0013907315464674172,8.478126533392701e-4,4.2063206998661703e-4,0.004587892653707491,4,"More specifically, how many years of formal education have you completed? Count the number of years by beginning with the first year of primary education.",NA
IN,education_level,Up to 8 years of education,0.6732622021159849,0.013854920537185149,0.64554225533081655,0.6998223745574587,1085,"More specifically, how many years of formal education have you completed? Count the number of years by beginning with the first year of primary education.",NA
IN,education_level,9-15 years of education,0.27181289107179585,0.012111150923487838,0.24872892240361477,0.2961945839222957,692,"More specifically, how many years of formal education have you completed? Count the number of years by beginning with the first year of primary education.",NA
IN,education_level,16+ years of education,0.051612179689417954,0.0039782537568148445,0.04434733639282292,0.05999241668300065,214,"More specifically, how many years of formal education have you completed? Count the number of years by beginning with the first year of primary education.",NA
IN,education_level,DK/NR,0.003312727227008457,0.0018975962053813344,0.0010760379821368495,0.010151427560832833,9,"More specifically, how many years of formal education have you completed? Count the number of years by beginning with the first year of primary education.",NA
MX,education_level,Up to 8 years of education,0.29756983452218616,0.015134532731968147,0.2687748301553285,0.32806571007490365,488,"More specifically, how many years of formal education have you completed? Count the number of years by beginning with the first year of primary education.",NA
